date,NAV,NAV_ACC,NAV_ADJ,OPEN,HIGH,LOW,CLOSE,PCT_CHG
2018-09-03,2.279,3.786,5.133570566,,,,,
2018-09-04,2.303,3.81,5.187631862,,,,,
2018-09-05,2.259,3.766,5.088519486,,,,,
2018-09-06,2.229,3.736,5.020942866,,,,,
2018-09-07,2.246,3.753,5.059236284,,,,,
2018-09-10,2.205,3.712,4.96688157,,,,,
2018-09-11,2.191,3.698,4.935345814,,,,,
2018-09-12,2.166,3.673,4.879031963999999,,,,,
2018-09-13,2.18,3.687,4.91056772,,,,,
2018-09-14,2.182,3.689,4.915072828,,,,,
2018-09-17,2.155,3.662,4.854253869999999,,,,,
2018-09-18,2.195,3.702,4.94435603,,,,,
2018-09-19,2.221,3.728,5.002922434,,,,,
2018-09-20,2.224,3.731,5.009680096,,,,,
2018-09-21,2.295,3.802,5.16961143,,,,,
2018-09-25,2.277,3.784,5.129065458,,,,,
2018-09-26,2.312,3.819,5.207904847999999,,,,,
2018-09-27,2.301,3.808,5.183126754,,,,,
2018-09-28,2.321,3.828,5.228177834,,,,,
2018-10-08,2.219,3.726,4.998417325999999,,,,,
2018-10-09,2.212,3.719,4.982649448,,,,,
2018-10-10,2.207,3.714,4.971386677999999,,,,,
2018-10-11,2.136,3.643,4.8114553440000005,,,,,
2018-10-12,2.179,3.686,4.908315166,,,,,
2018-10-15,2.156,3.663,4.856506424,,,,,
2018-10-16,2.133,3.64,4.804697682,,,,,
2018-10-17,2.131,3.638,4.800192574,,,,,
2018-10-18,2.092,3.599,4.712342968,,,,,
2018-10-19,2.136,3.643,4.8114553440000005,,,,,
2018-10-22,2.209,3.716,4.975891786,,,,,
2018-10-23,2.149,3.656,4.840738546,,,,,
2018-10-24,2.146,3.653,4.833980884,,,,,
2018-10-25,2.139,3.646,4.818213006,,,,,
2018-10-26,2.117,3.624,4.768656818,,,,,
2018-10-29,2.05,3.557,4.6177357,,,,,
2018-10-30,2.063,3.57,4.647018902,,,,,
2018-10-31,2.1,3.607,4.7303634,,,,,
2018-11-01,2.116,3.623,4.766404264,,,,,
2018-11-02,2.194,3.701,4.942103476,,,,,
2018-11-05,2.174,3.681,4.897052395999999,,,,,
2018-11-06,2.16,3.667,4.86551664,,,,,
2018-11-07,2.148,3.655,4.838485992,,,,,
2018-11-08,2.139,3.646,4.818213006,,,,,
2018-11-09,2.116,3.623,4.766404264,,,,,
2018-11-12,2.133,3.64,4.804697682,,,,,
2018-11-13,2.146,3.653,4.833980884,,,,,
2018-11-14,2.122,3.629,4.779919587999999,,,,,
2018-11-15,2.138,3.645,4.815960452,,,,,
2018-11-16,2.143,3.65,4.827223222,,,,,
2018-11-19,2.16,3.667,4.86551664,,,,,
2018-11-20,2.12,3.627,4.77541448,,,,,
2018-11-21,2.12,3.627,4.77541448,,,,,
2018-11-22,2.116,3.623,4.766404264,,,,,
2018-11-23,2.086,3.593,4.698827644,,,,,
2018-11-26,2.079,3.586,4.683059766,,,,,
2018-11-27,2.073,3.58,4.669544441999999,,,,,
2018-11-28,2.097,3.604,4.723605738,,,,,
2018-11-29,2.079,3.586,4.683059766,,,,,
2018-11-30,2.1,3.607,4.7303634,,,,,
2018-12-03,2.159,3.666,4.863264085999999,,,,,
2018-12-04,2.168,3.675,4.883537072,,,,,
2018-12-05,2.164,3.671,4.874526856,,,,,
2018-12-06,2.121,3.628,4.777667034,,,,,
2018-12-07,2.112,3.619,4.757394048,,,,,
2018-12-10,2.093,3.6,4.714595522,,,,,
2018-12-11,2.105,3.612,4.74162617,,,,,
2018-12-12,2.113,3.62,4.759646602,,,,,
2018-12-13,2.146,3.653,4.833980884,,,,,
2018-12-14,2.113,3.62,4.759646602,,,,,
2018-12-17,2.105,3.612,4.74162617,,,,,
2018-12-18,2.083,3.59,4.6920699820000005,,,,,
2018-12-19,2.057,3.564,4.633503578,,,,,
2018-12-20,2.045,3.552,4.60647293,,,,,
2018-12-21,2.022,3.529,4.554664187999999,,,,,
2018-12-24,2.034,3.541,4.581694836,,,,,
2018-12-25,2.032,3.539,4.577189728,,,,,
2018-12-26,2.024,3.531,4.559169296,,,,,
2018-12-27,2.027,3.534,4.565926958,,,,,
2018-12-28,2.031,3.538,4.574937174,,,,,
2019-01-02,2.006,3.513,4.518623323999999,,,,,
2019-01-03,1.986,3.493,4.473572244,,,,,
2019-01-04,2.01,3.517,4.527633539999999,,,,,
2019-01-07,2.021,3.528,4.552411633999999,,,,,
2019-01-08,2.02,3.527,4.55015908,,,,,
2019-01-09,2.049,3.556,4.615483146,,,,,
2019-01-10,2.05,3.557,4.6177357,,,,,
2019-01-11,2.06,3.567,4.64026124,,,,,
2019-01-14,2.05,3.557,4.6177357,,,,,
2019-01-15,2.088,3.595,4.703332752,,,,,
2019-01-16,2.092,3.599,4.712342968,,,,,
2019-01-17,2.077,3.584,4.678554658,,,,,
2019-01-18,2.109,3.616,4.750636386,,,,,
2019-01-21,2.124,3.631,4.784424696,,,,,
2019-01-22,2.1,3.607,4.7303634,,,,,
2019-01-23,2.098,3.605,4.725858292,,,,,
2019-01-24,2.104,3.611,4.739373616,,,,,
2019-01-25,2.127,3.634,4.791182358,,,,,
2019-01-28,2.132,3.639,4.8024451280000005,,,,,
2019-01-29,2.139,3.646,4.818213006,,,,,
2019-01-30,2.127,3.634,4.791182358,,,,,
2019-01-31,2.149,3.656,4.840738546,,,,,
2019-02-01,2.18,3.687,4.91056772,,,,,
2019-02-11,2.215,3.722,4.989407109999999,,,,,
2019-02-12,2.227,3.734,5.016437758,,,,,
2019-02-13,2.259,3.766,5.088519486,,,,,
2019-02-14,2.255,3.762,5.07950927,,,,,
2019-02-15,2.211,3.718,4.980396893999999,,,,,
2019-02-18,2.274,3.781,5.122307796,,,,,
2019-02-19,2.272,3.779,5.117802687999999,,,,,
2019-02-20,2.284,3.791,5.144833336,,,,,
2019-02-21,2.278,3.785,5.131318012,,,,,
2019-02-22,2.316,3.823,5.216915063999999,,,,,
2019-02-25,2.413,3.92,5.435412801999999,,,,,
2019-02-26,2.372,3.879,5.343058087999999,,,,,
2019-02-27,2.36,3.867,5.316027439999999,,,,,
2019-02-28,2.367,3.874,5.331795318,,,,,
2019-03-01,2.408,3.915,5.424150032,,,,,
2019-03-04,2.424,3.931,5.460190895999999,,,,,
2019-03-05,2.419,3.926,5.448928126,,,,,
2019-03-06,2.426,3.933,5.464696004,,,,,
2019-03-07,2.382,3.889,5.365583628,,,,,
2019-03-08,2.321,3.828,5.228177834,,,,,
2019-03-11,2.356,3.863,5.307017224,,,,,
2019-03-12,2.375,3.882,5.349815749999999,,,,,
2019-03-13,2.351,3.858,5.295754454,,,,,
2019-03-14,2.352,3.859,5.298007008,,,,,
2019-03-15,2.395,3.902,5.39486683,,,,,
2019-03-18,2.461,3.968,5.543535393999999,,,,,
2019-03-19,2.451,3.958,5.521009854,,,,,
2019-03-20,2.442,3.949,5.500736868000001,,,,,
2019-03-21,2.433,3.94,5.480463882,,,,,
2019-03-22,2.433,3.94,5.480463882,,,,,
2019-03-25,2.376,3.883,5.352068303999999,,,,,
2019-03-26,2.355,3.862,5.30476467,,,,,
2019-03-27,2.398,3.905,5.401624492,,,,,
2019-03-28,2.396,3.903,5.397119384,,,,,
2019-03-29,2.48,3.987,5.58633392,,,,,
2019-04-01,2.545,4.052,5.73274993,,,,,
2019-04-02,2.539,4.046,5.7192346060000006,,,,,
2019-04-03,2.555,4.062,5.75527547,,,,,
2019-04-04,2.569,4.076,5.786811225999999,,,,,
2019-04-08,2.567,4.074,5.782306118,,,,,
2019-04-09,2.565,4.072,5.77780101,,,,,
2019-04-10,2.565,4.072,5.77780101,,,,,
2019-04-11,2.505,4.012,5.64264777,,,,,
2019-04-12,2.501,4.008,5.633637554,,,,,
2019-04-15,2.487,3.994,5.6021017980000005,,,,,
2019-04-16,2.548,4.055,5.739507592,,,,,
2019-04-17,2.547,4.054,5.737255038,,,,,
2019-04-18,2.531,4.038,5.701214174,,,,,
2019-04-19,2.556,4.063,5.757528024,,,,,
2019-04-22,2.509,4.016,5.651657986,,,,,
2019-04-23,2.515,4.022,5.66517331,,,,,
2019-04-24,2.523,4.03,5.683193742,,,,,
2019-04-25,2.492,3.999,5.613364568,,,,,
2019-04-26,2.453,3.96,5.525514962,,,,,
2019-04-29,2.496,4.003,5.622374784,,,,,
2019-04-30,2.507,4.014,5.647152878,,,,,
2019-05-06,2.383,3.89,5.367836182,,,,,
2019-05-07,2.419,3.926,5.448928126,,,,,
2019-05-08,2.374,3.881,5.347563196,,,,,
2019-05-09,2.331,3.838,5.250703374,,,,,
2019-05-10,2.409,3.916,5.426402585999999,,,,,
2019-05-13,2.379,3.886,5.358825966,,,,,
2019-05-14,2.36,3.867,5.316027439999999,,,,,
2019-05-15,2.418,3.925,5.446675572,,,,,
2019-05-16,2.426,3.933,5.464696004,,,,,
2019-05-17,2.381,3.888,5.363331074,,,,,
2019-05-20,2.356,3.863,5.307017224,,,,,
2019-05-21,2.385,3.892,5.37234129,,,,,
2019-05-22,2.382,3.889,5.365583628,,,,,
2019-05-23,2.337,3.844,5.2642186980000005,,,,,
2019-05-24,2.345,3.852,5.282239130000001,,,,,
2019-05-27,2.364,3.871,5.325037655999999,,,,,
2019-05-28,2.394,3.901,5.392614276,,,,,
2019-05-29,2.387,3.894,5.376846398,,,,,
2019-05-30,2.376,3.883,5.352068303999999,,,,,
2019-05-31,2.377,3.884,5.354320858,,,,,
2019-06-03,2.376,3.883,5.352068303999999,,,,,
2019-06-04,2.355,3.862,5.30476467,,,,,
2019-06-05,2.351,3.858,5.295754454,,,,,
2019-06-06,2.332,3.839,5.252955928,,,,,
2019-06-10,2.37,3.877,5.33855298,,,,,
2019-06-11,2.438,3.945,5.4917266520000005,,,,,
2019-06-12,2.424,3.931,5.460190895999999,,,,,
2019-06-13,2.413,3.92,5.435412801999999,,,,,
2019-06-14,2.401,3.908,5.408382153999999,,,,,
2019-06-17,2.399,3.906,5.403877046,,,,,
2019-06-18,2.41,3.917,5.42865514,,,,,
2019-06-19,2.374,3.961,5.5311705163400005,,,,,
2019-06-20,2.444,4.031,5.69426316004,,,,,
2019-06-21,2.44,4.027,5.684943580400001,,,,,
2019-06-24,2.446,4.033,5.698922949860001,,,,,
2019-06-25,2.416,4.003,5.62902610256,,,,,
2019-06-26,2.418,4.005,5.633685892380001,,,,,
2019-06-27,2.451,4.038,5.7105724244100005,,,,,
2019-06-28,2.452,4.039,5.71290231932,,,,,
2019-07-01,2.521,4.108,5.87366506811,,,,,
2019-07-02,2.52,4.107,5.8713351732,,,,,
2019-07-03,2.482,4.069,5.782799166620001,,,,,
2019-07-04,2.461,4.048,5.73387137351,,,,,
2019-07-05,2.476,4.063,5.76881979716,,,,,
2019-07-08,2.434,4.021,5.670964210940001,,,,,
2019-07-09,2.427,4.014,5.654654946570001,,,,,
2019-07-10,2.431,4.018,5.6639745262100005,,,,,
2019-07-11,2.436,4.023,5.67562400076,,,,,
2019-07-12,2.453,4.04,5.71523221423,,,,,
2019-07-15,2.45,4.037,5.7082425295000006,,,,,
2019-07-16,2.434,4.021,5.670964210940001,,,,,
2019-07-17,2.434,4.021,5.670964210940001,,,,,
2019-07-18,2.412,3.999,5.6197065229200005,,,,,
2019-07-19,2.438,4.025,5.680283790580001,,,,,
2019-07-22,2.438,4.025,5.680283790580001,,,,,
2019-07-23,2.45,4.037,5.7082425295000006,,,,,
2019-07-24,2.468,4.055,5.750180637880001,,,,,
2019-07-25,2.493,4.08,5.80842801063,,,,,
2019-07-26,2.502,4.089,5.82939706482,,,,,
2019-07-29,2.502,4.089,5.82939706482,,,,,
2019-07-30,2.508,4.095,5.8433764342800005,,,,,
2019-07-31,2.489,4.076,5.7991084309900005,,,,,
2019-08-01,2.473,4.06,5.76183011243,,,,,
2019-08-02,2.448,4.035,5.70358273968,,,,,
2019-08-05,2.401,3.988,5.59407767891,,,,,
2019-08-06,2.384,3.971,5.55446946544,,,,,
2019-08-07,2.382,3.969,5.549809675620001,,,,,
2019-08-08,2.418,4.005,5.633685892380001,,,,,
2019-08-09,2.39,3.977,5.568448834900001,,,,,
2019-08-12,2.428,4.015,5.65698484148,,,,,
2019-08-13,2.403,3.99,5.59873746873,,,,,
2019-08-14,2.415,4.002,5.62669620765,,,,,
2019-08-15,2.428,4.015,5.65698484148,,,,,
2019-08-16,2.437,4.024,5.67795389567,,,,,
2019-08-19,2.472,4.059,5.75950021752,,,,,
2019-08-20,2.479,4.066,5.7758094818900005,,,,,
2019-08-21,2.468,4.055,5.750180637880001,,,,,
2019-08-22,2.481,4.068,5.78046927171,,,,,
2019-08-23,2.514,4.101,5.85735580374,,,,,
2019-08-26,2.485,4.072,5.78978885135,,,,,
2019-08-27,2.502,4.089,5.82939706482,,,,,
2019-08-28,2.486,4.073,5.792118746260001,,,,,
2019-08-29,2.477,4.064,5.77114969207,,,,,
2019-08-30,2.48,4.067,5.7781393768,,,,,
2019-09-02,2.502,4.089,5.82939706482,,,,,
2019-09-03,2.504,4.091,5.83405685464,,,,,
2019-09-04,2.511,4.098,5.85036611901,,,,,
2019-09-05,2.541,4.128,5.92026296631,,,,,
2019-09-06,2.553,4.14,5.94822170523,,,,,
2019-09-09,2.553,4.14,5.94822170523,,,,,
2019-09-10,2.545,4.132,5.92958254595,,,,,
2019-09-11,2.516,4.103,5.862015593560001,,,,,
2019-09-12,2.542,4.129,5.92259286122,,,,,
2019-09-16,2.541,4.128,5.92026296631,,,,,
2019-09-17,2.509,4.096,5.84570632919,,,,,
2019-09-18,2.52,4.107,5.8713351732,,,,,
2019-09-19,2.525,4.112,5.88298464775,,,,,
2019-09-20,2.538,4.125,5.91327328158,,,,,
2019-09-23,2.512,4.099,5.85269601392,,,,,
2019-09-24,2.514,4.101,5.85735580374,,,,,
2019-09-25,2.506,4.093,5.83871664446,,,,,
2019-09-26,2.494,4.081,5.810757905540001,,,,,
2019-09-27,2.507,4.094,5.841046539370001,,,,,
2019-09-30,2.486,4.073,5.792118746260001,,,,,
2019-10-08,2.507,4.094,5.841046539370001,,,,,
2019-10-09,2.505,4.092,5.83638674955,,,,,
2019-10-10,2.528,4.115,5.8899743324800005,,,,,
2019-10-11,2.548,4.135,5.93657223068,,,,,
2019-10-14,2.569,4.156,5.98550002379,,,,,
2019-10-15,2.56,4.147,5.9645309696,,,,,
2019-10-16,2.558,4.145,5.95987117978,,,,,
2019-10-17,2.57,4.157,5.9878299187,,,,,
2019-10-18,2.55,4.137,5.9412320205,,,,,
2019-10-21,2.552,4.139,5.945891810320001,,,,,
2019-10-22,2.565,4.152,5.976180444150001,,,,,
2019-10-23,2.554,4.141,5.95055160014,,,,,
2019-10-24,2.549,4.136,5.93890212559,,,,,
2019-10-25,2.567,4.154,5.98084023397,,,,,
2019-10-28,2.575,4.162,5.999479393250001,,,,,
2019-10-29,2.578,4.165,6.00646907798,,,,,
2019-10-30,2.581,4.168,6.01345876271,,,,,
2019-10-31,2.573,4.16,5.99481960343,,,,,
2019-11-01,2.623,4.21,6.111314348930001,,,,,
2019-11-04,2.647,4.234,6.16723182677,,,,,
2019-11-05,2.667,4.254,6.21382972497,,,,,
2019-11-06,2.665,4.252,6.20916993515,,,,,
2019-11-07,2.667,4.254,6.21382972497,,,,,
2019-11-08,2.665,4.252,6.20916993515,,,,,
2019-11-11,2.629,4.216,6.12529371839,,,,,
2019-11-12,2.628,4.215,6.122963823480001,,,,,
2019-11-13,2.645,4.232,6.16257203695,,,,,
2019-11-14,2.647,4.234,6.16723182677,,,,,
2019-11-15,2.635,4.222,6.13927308785,,,,,
2019-11-18,2.654,4.241,6.18354109114,,,,,
2019-11-19,2.691,4.278,6.26974720281,,,,,
2019-11-20,2.668,4.255,6.216159619880001,,,,,
2019-11-21,2.648,4.235,6.169561721680001,,,,,
2019-11-22,2.61,4.197,6.0810257151,,,,,
2019-11-25,2.614,4.201,6.0903452947400005,,,,,
2019-11-26,2.618,4.205,6.09966487438,,,,,
2019-11-27,2.621,4.208,6.106654559110001,,,,,
2019-11-28,2.613,4.2,6.088015399830001,,,,,
2019-11-29,2.582,4.169,6.01578865762,,,,,
2019-12-02,2.59,4.177,6.0344278169,,,,,
2019-12-03,2.594,4.181,6.04374739654,,,,,
2019-12-04,2.596,4.183,6.04840718636,,,,,
2019-12-05,2.626,4.213,6.11830403366,,,,,
2019-12-06,2.647,4.234,6.16723182677,,,,,
2019-12-09,2.628,4.215,6.122963823480001,,,,,
2019-12-10,2.652,4.239,6.178881301320001,,,,,
2019-12-11,2.651,4.238,6.17655140641,,,,,
2019-12-12,2.645,4.232,6.16257203695,,,,,
2019-12-13,2.69,4.277,6.267417307900001,,,,,
2019-12-16,2.696,4.283,6.281396677360001,,,,,
2019-12-17,2.725,4.312,6.348963629750001,,,,,
2019-12-18,2.711,4.298,6.3163451010100005,,,,,
2019-12-19,2.698,4.285,6.28605646718,,,,,
2019-12-20,2.695,4.282,6.27906678245,,,,,
2019-12-23,2.681,4.268,6.246448253710001,,,,,
2019-12-24,2.696,4.283,6.281396677360001,,,,,
2019-12-25,2.7,4.287,6.290716257000001,,,,,
2019-12-26,2.708,4.295,6.309355416280001,,,,,
2019-12-27,2.708,4.295,6.309355416280001,,,,,
2019-12-30,2.729,4.316,6.358283209390001,,,,,
2019-12-31,2.753,4.34,6.414200687230001,,,,,
2020-01-02,2.788,4.375,6.49574700908,,,,,
2020-01-03,2.778,4.365,6.4724480599800005,,,,,
2020-01-06,2.767,4.354,6.446819215970001,,,,,
2020-01-07,2.781,4.368,6.479437744710001,,,,,
2020-01-08,2.752,4.339,6.41187079232,,,,,
2020-01-09,2.799,4.386,6.52137585309,,,,,
2020-01-10,2.8,4.387,6.523705748,,,,,
2020-01-13,2.825,4.412,6.581953120750001,,,,,
2020-01-14,2.824,4.411,6.57962322584,,,,,
2020-01-15,2.815,4.402,6.558654171650001,,,,,
2020-01-16,2.812,4.399,6.55166448692,,,,,
2020-01-17,2.814,4.401,6.556324276740001,,,,,
2020-01-20,2.827,4.414,6.58661291057,,,,,
2020-01-21,2.785,4.372,6.488757324350001,,,,,
2020-01-22,2.807,4.394,6.5400150123700005,,,,,
2020-01-23,2.718,4.305,6.332654365380001,,,,,
2020-02-03,2.533,4.12,5.90162380703,,,,,
2020-02-04,2.636,4.223,6.14160298276,,,,,
2020-02-05,2.662,4.249,6.2021802504200005,,,,,
2020-02-06,2.713,4.3,6.32100489083,,,,,
2020-02-07,2.699,4.286,6.28838636209,,,,,
2020-02-10,2.708,4.295,6.309355416280001,,,,,
2020-02-11,2.739,4.326,6.3815821584900005,,,,,
2020-02-12,2.761,4.348,6.43283984651,,,,,
2020-02-13,2.753,4.34,6.414200687230001,,,,,
2020-02-14,2.766,4.353,6.444489321060001,,,,,
2020-02-17,2.817,4.404,6.5633139614700005,,,,,
2020-02-18,2.793,4.38,6.507396483630001,,,,,
2020-02-19,2.787,4.374,6.493417114170001,,,,,
2020-02-20,2.845,4.432,6.6285510189500005,,,,,
2020-02-21,2.849,4.436,6.637870598590001,,,,,
2020-02-24,2.84,4.427,6.6169015444,,,,,
2020-02-25,2.832,4.419,6.59826238512,,,,,
2020-02-26,2.772,4.359,6.45846869052,,,,,
2020-02-27,2.789,4.376,6.49807690399,,,,,
2020-02-28,2.704,4.291,6.300035836640001,,,,,
2020-03-02,2.77,4.357,6.4538089007,,,,,
2020-03-03,2.79,4.377,6.5004067989,,,,,
2020-03-04,2.8,4.387,6.523705748,,,,,
2020-03-05,2.864,4.451,6.672819022240001,,,,,
2020-03-06,2.841,4.428,6.619231439310001,,,,,
2020-03-09,2.743,4.33,6.39090173813,,,,,
2020-03-10,2.791,4.378,6.50273669381,,,,,
2020-03-11,2.76,4.347,6.4305099516,,,,,
2020-03-12,2.7,4.287,6.290716257000001,,,,,
2020-03-13,2.668,4.255,6.216159619880001,,,,,
2020-03-16,2.554,4.141,5.95055160014,,,,,
2020-03-17,2.532,4.119,5.89929391212,,,,,
2020-03-18,2.501,4.088,5.82706716991,,,,,
2020-03-19,2.465,4.052,5.74319095315,,,,,
2020-03-20,2.51,4.097,5.8480362241,,,,,
2020-03-23,2.424,4.011,5.64766526184,,,,,
2020-03-24,2.48,4.067,5.7781393768,,,,,
2020-03-25,2.552,4.139,5.945891810320001,,,,,
2020-03-26,2.553,4.14,5.94822170523,,,,,
2020-03-27,2.547,4.134,5.9342423357700005,,,,,
2020-03-30,2.523,4.11,5.878324857930001,,,,,
2020-03-31,2.536,4.123,5.908613491760001,,,,,
2020-04-01,2.535,4.122,5.906283596850001,,,,,
2020-04-02,2.575,4.162,5.999479393250001,,,,,
2020-04-03,2.576,4.163,6.0018092881600005,,,,,
2020-04-07,2.625,4.212,6.11597413875,,,,,
2020-04-08,2.614,4.201,6.0903452947400005,,,,,
2020-04-09,2.629,4.216,6.12529371839,,,,,
2020-04-10,2.612,4.199,6.085685504920001,,,,,
2020-04-13,2.61,4.197,6.0810257151,,,,,
2020-04-14,2.652,4.239,6.178881301320001,,,,,
2020-04-15,2.627,4.214,6.12063392857,,,,,
2020-04-16,2.63,4.217,6.1276236133,,,,,
2020-04-17,2.659,4.246,6.19519056569,,,,,
2020-04-20,2.673,4.26,6.22780909443,,,,,
2020-04-21,2.648,4.235,6.169561721680001,,,,,
2020-04-22,2.678,4.265,6.23945856898,,,,,
2020-04-23,2.677,4.264,6.237128674070001,,,,,
2020-04-24,2.665,4.252,6.20916993515,,,,,
2020-04-27,2.69,4.277,6.267417307900001,,,,,
2020-04-28,2.717,4.304,6.330324470470001,,,,,
2020-04-29,2.722,4.309,6.34197394502,,,,,
2020-04-30,2.733,4.32,6.36760278903,,,,,
2020-05-06,2.748,4.335,6.402551212680001,,,,,
2020-05-07,2.749,4.336,6.4048811075900005,,,,,
2020-05-08,2.773,4.36,6.460798585430001,,,,,
2020-05-11,2.763,4.35,6.43749963633,,,,,
2020-05-12,2.779,4.366,6.47477795489,,,,,
2020-05-13,2.794,4.381,6.509726378540001,,,,,
2020-05-14,2.769,4.356,6.45147900579,,,,,
2020-05-15,2.75,4.337,6.4072110025,,,,,
2020-05-18,2.77,4.357,6.4538089007,,,,,
2020-05-19,2.806,4.393,6.537685117460001,,,,,
2020-05-20,2.782,4.369,6.48176763962,,,,,
2020-05-21,2.781,4.368,6.479437744710001,,,,,
2020-05-22,2.717,4.304,6.330324470470001,,,,,
2020-05-25,2.729,4.316,6.358283209390001,,,,,
2020-05-26,2.77,4.357,6.4538089007,,,,,
2020-05-27,2.736,4.323,6.374592473760001,,,,,
2020-05-28,2.74,4.327,6.383912053400001,,,,,
2020-05-29,2.768,4.355,6.44914911088,,,,,
2020-06-01,2.828,4.415,6.58894280548,,,,,
2020-06-02,2.82,4.407,6.5703036462,,,,,
2020-06-03,2.83,4.417,6.593602595300001,,,,,
2020-06-04,2.827,4.414,6.58661291057,,,,,
2020-06-05,2.84,4.427,6.6169015444,,,,,
2020-06-08,2.842,4.429,6.621561334220001,,,,,
2020-06-09,2.866,4.453,6.67747881206,,,,,
2020-06-10,2.874,4.461,6.6961179713400005,,,,,
2020-06-11,2.857,4.444,6.656509757870001,,,,,
2020-06-12,2.872,4.459,6.69145818152,,,,,
2020-06-15,2.845,4.432,6.6285510189500005,,,,,
2020-06-16,2.891,4.478,6.735726184810001,,,,,
2020-06-17,2.893,4.48,6.74038597463,,,,,
2020-06-18,2.905,4.492,6.76834471355,,,,,
2020-06-19,2.937,4.524,6.84290135067,,,,,
2020-06-22,2.928,4.515,6.82193229648,,,,,
2020-06-23,2.955,4.542,6.884839459050001,,,,,
2020-06-24,2.97,4.557,6.919787882700001,,,,,
2020-06-29,2.965,4.552,6.90813840815,,,,,
2020-06-30,3.009,4.596,7.0106537841900005,,,,,
2020-07-01,3.08,4.667,7.176076322800001,,,,,
2020-07-02,3.113,4.7,7.252962854830001,,,,,
2020-07-03,3.158,4.745,7.35780812578,,,,,
2020-07-06,3.296,4.883,7.67933362336,,,,,
2020-07-07,3.327,4.914,7.75156036557,,,,,
2020-07-08,3.356,4.943,7.81912731796,,,,,
2020-07-09,3.395,4.982,7.90999321945,,,,,
2020-07-10,3.361,4.948,7.830776792510001,,,,,
2020-07-13,3.418,5.005,7.963580802380001,,,,,
2020-07-14,3.389,4.976,7.89601384999,,,,,
2020-07-15,3.395,4.982,7.90999321945,,,,,
2020-07-16,3.254,4.841,7.58147803714,,,,,
2020-07-17,3.325,4.912,7.746900575750001,,,,,
2020-07-20,3.41,4.997,7.944941643100001,,,,,
2020-07-21,3.43,5.017,7.991539541300001,,,,,
2020-07-22,3.452,5.039,8.04279722932,,,,,
2020-07-23,3.478,5.065,8.10337449698,,,,,
2020-07-24,3.318,4.905,7.73059131138,,,,,
2020-07-27,3.336,4.923,7.772529419760001,,,,,
2020-07-28,3.381,4.968,7.87737469071,,,,,
2020-07-29,3.45,5.037,8.038137439500002,,,,,
2020-07-30,3.445,5.032,8.02648796495,,,,,
2020-07-31,3.482,5.069,8.11269407662,,,,,
2020-08-03,3.503,5.09,8.16162186973,,,,,
2020-08-04,3.506,5.093,8.16861155446,,,,,
2020-08-05,3.51,5.097,8.1779311341,,,,,
2020-08-06,3.496,5.083,8.145312605360001,,,,,
2020-08-07,3.462,5.049,8.06609617842,,,,,
2020-08-10,3.472,5.059,8.089395127520001,,,,,
2020-08-11,3.456,5.043,8.052116808960001,,,,,
2020-08-12,3.412,4.999,7.949601432920001,,,,,
2020-08-13,3.403,4.99,7.928632378730001,,,,,
2020-08-14,3.458,5.045,8.05677659878,,,,,
2020-08-17,3.499,5.086,8.15230229009,,,,,
2020-08-18,3.511,5.098,8.180261029010001,,,,,
2020-08-19,3.467,5.054,8.07774565297,,,,,
2020-08-20,3.437,5.024,8.007848805670001,,,,,
2020-08-21,3.475,5.062,8.096384812250001,,,,,
2020-08-24,3.507,5.094,8.170941449370002,,,,,
2020-08-25,3.529,5.116,8.22219913739,,,,,
2020-08-26,3.518,5.105,8.19657029338,,,,,
2020-08-27,3.534,5.121,8.233848611940001,,,,,
2020-08-28,3.631,5.218,8.45984841821,,,,,
2020-08-31,3.599,5.186,8.38529178109,,,,,
2020-09-01,3.621,5.208,8.43654946911,,,,,
2020-09-02,3.635,5.222,8.46916799785,,,,,
2020-09-03,3.629,5.216,8.455188628390001,,,,,
2020-09-04,3.578,5.165,8.33636398798,,,,,
2020-09-07,3.488,5.075,8.12667344608,,,,,
2020-09-08,3.497,5.084,8.14764250027,,,,,
2020-09-09,3.404,4.991,7.93096227364,,,,,
2020-09-10,3.436,5.023,8.005518910760001,,,,,
2020-09-11,3.477,5.064,8.10104460207,,,,,
2020-09-14,3.505,5.092,8.16628165955,,,,,
2020-09-15,3.549,5.136,8.26879703559,,,,,
2020-09-16,3.524,5.111,8.21054966284,,,,,
2020-09-17,3.504,5.091,8.16395176464,,,,,
2020-09-18,3.563,5.15,8.30141556433,,,,,
2020-09-21,3.528,5.115,8.21986924248,,,,,
2020-09-22,3.492,5.079,8.135993025720001,,,,,
2020-09-23,3.513,5.1,8.184920818830001,,,,,
2020-09-24,3.455,5.042,8.049786914050001,,,,,
2020-09-25,3.454,5.041,8.047457019140001,,,,,
2020-09-28,3.474,5.061,8.094054917340001,,,,,
2020-09-29,3.482,5.069,8.11269407662,,,,,
2020-09-30,3.485,5.072,8.11968376135,,,,,
2020-10-09,3.535,5.122,8.23617850685,,,,,
2020-10-12,3.647,5.234,8.49712673677,,,,,
2020-10-13,3.68,5.267,8.574013268800002,,,,,
2020-10-14,3.682,5.269,8.57867305862,,,,,
2020-10-15,3.676,5.263,8.56469368916,,,,,
2020-10-16,3.665,5.252,8.539064845150001,,,,,
2020-10-19,3.641,5.228,8.48314736731,,,,,
2020-10-20,3.675,5.262,8.56236379425,,,,,
